row.names	sample01	sample02	sample03	sample04	sample05	sample06	sample07	sample08	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72
1670_at	7.269594252	3.321928095	3.321928095	3.321928095	3.321928095	9.082149041	3.321928095	9.733015322	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.84862294	3.321928095	10.66977089	8.632995197	3.321928095	3.321928095	7.988684687	3.321928095	3.321928095	3.321928095	9.027905997	3.321928095	3.321928095	3.321928095	3.321928095	5.832890014	3.321928095	3.321928095	3.321928095	3.321928095	4.807354922	6.475733431	7.942514505	3.321928095	3.321928095	9.933690655	10.61470984	3.321928095	7.118941073	3.321928095	10.38478375	8.159871337	9.438791853	10.00702727	3.321928095	3.321928095	10.28540222	3.321928095	9.972979786	3.321928095	10.95419631	10.74146699	9.573647187	3.321928095	3.321928095	8.921840937	3.321928095	7.375039431	4.523561956	3.321928095	3.321928095	11.13635034	3.321928095	10.35645197	3.321928095	3.321928095	3.321928095	3.321928095
1656_s_at	5.141596278	6.64385619	3.321928095	3.321928095	7.832890014	6.247927513	3.321928095	3.321928095	6.339850003	3.321928095	6.247927513	5.392317423	5.087462841	6.62935662	3.321928095	3.321928095	3.321928095	4.169925001	3.321928095	4.64385619	5.614709844	5.95419631	3.321928095	3.321928095	6.727920455	5.392317423	7.924812504	3.321928095	5.129283017	3.321928095	3.321928095	3.321928095	3.321928095	5.857980995	3.321928095	4.857980995	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.257387843	3.321928095	4.700439718	4.169925001	4	7.442943496	6.22881869	3.321928095	3.321928095	3.321928095	5.930737338	3.321928095	8.95419631	3.321928095	3.321928095	3.321928095	7.651051691	8.50779464	9.312882955	3.321928095	3.321928095	7.700439718	8.906890596	8.108524457	3.321928095	3.321928095	3.321928095	3.321928095
1646_at	5.422905743	8.554588852	6.169925001	3.321928095	5.247927513	7.14974712	3.321928095	7.366322214	6.942514505	7.426264755	8.016808288	3.321928095	3.321928095	7.554588852	3.321928095	3.321928095	5.247927513	3.321928095	3.321928095	3.321928095	3.321928095	8.353146825	4.321928095	6.87036472	6.64385619	4.754887502	3.321928095	3.321928095	3.321928095	3.321928095	7.651051691	3.321928095	3.321928095	8.326429487	3.321928095	3.321928095	7.434628228	4.700439718	3.321928095	7.434628228	8.661778098	3.321928095	7.383704292	7.864186145	5.129283017	3.321928095	8.194756854	3.321928095	4.64385619	3.321928095	3.321928095	6.375039431	8.022367813	3.321928095	8.154818109	5.426264755	7.700439718	7.665335917	3.321928095	8.882643049	3.321928095	6.794415866	7.977279923	3.321928095	4	7.409390936	3.321928095	7.714245518	6.459431619	6.686500527	3.321928095	3.321928095
1650_g_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.784634846	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.189824559	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.266786541	3.321928095	3.321928095	6.392317423	3.321928095	3.321928095	3.321928095	11.62570884	3.321928095	3.321928095	3.321928095	3.321928095	10.29920802	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.09539702	7.17990909	11.09605624	3.321928095	3.321928095	11.59011917	6.781359714	10.9225844	7.693486957	3.321928095	12.18518517	10.82813648	13.01872179	3.321928095	10.19967234	3.321928095	3.321928095
1615_at	7.524345816	6.22881869	3.321928095	6.409390936	3.321928095	6.820178962	3.321928095	3.321928095	7.348728154	7.50779464	7.087462841	5.523561956	3.321928095	7	3.321928095	3.321928095	3.321928095	3.321928095	7.139551352	3.321928095	3.321928095	3.321928095	8.54689446	7.982993575	3.321928095	6.06608919	8.781359714	5.930737338	6.459431619	7.851749041	7.768184325	6.022367813	7.857980995	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.299208018	3.321928095	3.321928095	3.321928095	3.321928095	5.857980995	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.1959873	3.321928095	10.14210706	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.49485558	3.321928095	6.523561956	3.321928095	3.321928095
1617_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.754887502	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.894817763	3.321928095	3.321928095	3.321928095	3.321928095	6.14974712	3.321928095	7.77478706	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.820178962	3.321928095	3.321928095	5.754887502	3.321928095	3.321928095	3.321928095	8.049848549	3.321928095	7.882643049	3.321928095	3.321928095	3.321928095	9.344295908	3.321928095	7.851749041	3.321928095	3.321928095	3.321928095	3.321928095	6.614709844	8.303780748	8.539158811	7.8008999	3.321928095	3.321928095	9.326429487	3.321928095	9.335390355	11.83644491	9.375039431	10.169925	11.03204573	5.781359714	11.70951466	9.605479518	9.710806434	3.321928095	3.321928095	5.209453366	6
1623_s_at	7.083213368	7.936637939	3.321928095	3.321928095	3.321928095	7.686500527	6.247927513	3.321928095	5.392317423	6.977279923	3.321928095	3.321928095	7.761551232	7.515699838	3.321928095	4.584962501	3.321928095	3.321928095	4.64385619	7.826548487	7.139551352	3.321928095	7.312882955	7.434628228	7.022367813	6.95419631	3.321928095	3.321928095	5.285402219	6.794415866	3.321928095	6.768184325	6.022367813	3.321928095	6.700439718	3.321928095	4.754887502	3.321928095	6.820178962	8.238404739	3.321928095	3.321928095	7.129283017	6.06608919	7.781359714	7.807354922	6.64385619	4.087462841	6.64385619	3.321928095	8.087462841	5.392317423	3.321928095	7.994353437	6.857980995	3.321928095	5.832890014	3.321928095	8.159871337	8.727920455	3.321928095	3.321928095	3.321928095	3.321928095	5.977279923	3.321928095	8.005624549	3.321928095	3.321928095	3.321928095	6.686500527	3.321928095
1608_at	3.321928095	3.321928095	3.321928095	5.459431619	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.727920455	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.584962501	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.317412614	3.321928095	3.321928095	3.321928095	3.321928095	8.082149041	3.321928095	6.169925001	4.807354922	3.321928095	3.321928095	5.906890596	3.321928095	9.491853096	8.535275377	3.321928095	3.321928095	8.686500527	4.459431619	8.876516947	9.550746785	3.321928095	3.321928095	3.321928095	7.900866808	8.942514505	7.312882955	7.523561956	3.321928095	3.321928095	8.005624549	3.321928095
1587_at	7.521992956	3.321928095	6.459431619	3.321928095	7.417852515	8.962896005	7.693486957	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.383704292	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.22881869	7.383704292	7.845490051	8.312882955	6.554588852	8.087462841	6.087462841	8.113742166	3.321928095	9.301496195	3.321928095	8.30833903	8.573647187	7.900866808	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.857980995	3.321928095	7.139551352	3.321928095	5.285402219	3.321928095	3.321928095	3.321928095	3.321928095	5.285402219	3.321928095	3.321928095	6.686500527	7.820178962	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.14210706	3.321928095	3.321928095	9.052568051	5.882643049	3.321928095	3.321928095	5.807354922	8.839203788	9.6794801	3.321928095	6.569855608	3.321928095	6.569855608
1547_at	3.321928095	3.459431619	3.321928095	3.321928095	8.622051819	8.326429487	3.321928095	10.74567432	9.21916852	8.682994584	5.491853096	9.952741247	10.34651373	8.169925001	6.781359714	3.321928095	3.321928095	3.321928095	9.853309555	3.321928095	9.995767151	3.321928095	3.321928095	3.321928095	8.082149041	3.321928095	3.321928095	9.157346935	9.813781191	8.28077077	3.321928095	9.194756854	6.392317423	3.321928095	5.087462841	10.37395266	3.321928095	9.37286506	10.46760555	3.321928095	6.599912842	9.154818109	3.321928095	3.321928095	11.1234748	10.71424552	4.523561956	10.38262403	3.321928095	8.388017285	8.611024797	3.321928095	9.584962501	3.321928095	3.321928095	3.321928095	3.321928095	9.939579214	10.94544384	7.451211112	3.321928095	3.321928095	6.918863237	9.864186145	3.321928095	10.27496047	3.321928095	3.321928095	3.321928095	10.54012804	6.832890014	9.328674927
1555_f_at	3.321928095	5.614709844	3.321928095	6.845490051	8.005624549	3.321928095	3.321928095	3.321928095	7.46760555	7.960001932	4.392317423	3.321928095	3.321928095	8.727920455	6.988684687	3.321928095	9.894817763	5.392317423	5.459431619	7.54689446	6.700439718	3.321928095	9.54303182	3.321928095	3.321928095	3.321928095	3.321928095	8.113742166	3.321928095	3.321928095	9.62388149	8.164906927	3.321928095	3.321928095	6.686500527	3.321928095	9.83447105	8	3.321928095	5.459431619	8.491853096	6.475733431	3.321928095	4.857980995	6.894817763	8.087462841	8.87036472	3.321928095	3.321928095	6.768184325	8.28077077	4.392317423	8.005624549	3.321928095	3.321928095	8.366322214	3.321928095	8.857980995	5.491853096	3.321928095	3.321928095	3.321928095	9.422064766	7.330916878	6.266786541	5.247927513	8.252665432	3.321928095	8.535275377	8.535275377	6.754887502	8.071462363
1561_at	3.321928095	3.321928095	7.129283017	7.087462841	3.321928095	3.321928095	7.658211483	5.491853096	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.276124405	3.321928095	3.321928095	9.479780264	3.321928095	3.321928095	6.714245518	3.321928095	3.321928095	3.321928095	4.584962501	3.321928095	8.714245518	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.05799172	3.321928095	9.821773982	3.321928095	6.169925001	3.321928095	10.15860969	9.422064766	9.159871337	8.396604781	9.301496195	10.14210706	8.618385502	3.321928095	9.375039431	6.87036472	9.638435914	8.599912842	9.005624549	10.3586512	3.321928095	3.321928095	9.843921051	9.285402219	8.721099189	7.74819285	3.321928095	9.782998209	10.56319627	9.805743872	7.118941073	3.321928095	3.321928095	10.10328781
1534_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.906890596	8.392317423	6.375039431	5.672425342	3.321928095	3.321928095	8.897845456	6.599912842	3.321928095	3.321928095	3.321928095	3.321928095	3.584962501	6.882643049	8.6794801	5.977279923	3.321928095	6.209453366	9.763212367	8.54689446	3.321928095	7.622051819	3.321928095	5.882643049	3.321928095	6.189824559	5.426264755	3.321928095	4.459431619	3.321928095	3.321928095	3.321928095	6.599912842	3.321928095	11.90086681	8.758223215	3.807354922	3.321928095	7.988684687	9.434628228	3.321928095	3.321928095	3.321928095	3.321928095	5.209453366	3.321928095	3.321928095	5.754887502	3.321928095	5.459431619	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
1508_at	7.188836073	6.988684687	7.06608919	3.321928095	3.321928095	3.321928095	5.95419631	3.321928095	8.479780264	5.781359714	5.64385619	3.321928095	3.321928095	3.807354922	3.321928095	3.321928095	3.321928095	5.392317423	3.321928095	7.139551352	3.321928095	7.011227255	3.321928095	3.700439718	8.294620749	8.357552005	4.247927513	3.321928095	6.409390936	3.321928095	3.321928095	6.62935662	3.321928095	8.194756854	3.321928095	3.321928095	3.321928095	6.087462841	3.321928095	3.321928095	3.321928095	8.927777962	7.64385619	4.754887502	6.832890014	5.584962501	7.339850003	3.321928095	3.321928095	7.294620749	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.057991723	3.321928095	3.321928095	9.405141463	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.21916852	3.321928095	3.321928095	3.321928095	3.321928095	8.459431619
1518_at	3.321928095	6.686500527	6.906890596	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.832890014	6.375039431	8.400879436	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.599912842	3.321928095	3.321928095	3.321928095	7.409390936	3.321928095	9.529430554	3.321928095	3.321928095	9.592457037	3.321928095	3.321928095	8.243173983	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.857980995	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.614709844	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	11.69957245	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.787902559	3.321928095
1497_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.118941073	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.8008999	6.266786541	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.567956075	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.04984855	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.83289001	3.321928095	7.247927513	9.074141463	3.321928095	9.199672345	3.321928095	3.321928095	3.321928095	3.321928095	8.326429487	10.23601419	3.321928095	7.108524457	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.707359132	3.321928095	3.321928095	10.12799432	3.321928095	8.262094845	3.321928095	11.16176174	3.321928095	8.915879379	3.321928095
1479_g_at	3.321928095	3.459431619	8.076815597	3.321928095	4.087462841	3.321928095	5.672425342	8.233619677	5.64385619	8.169925001	3.321928095	6.930737338	8.86727874	6.022367813	3.321928095	3.321928095	3.321928095	5.906890596	5.285402219	3.321928095	5.285402219	9.566054038	6.22881869	3.321928095	6.06608919	3.321928095	3.321928095	3.321928095	5.523561956	3.321928095	3.321928095	6.820178962	6.022367813	7.971543554	6.189824559	3.321928095	3.321928095	9.172427509	3.321928095	4.247927513	3.321928095	3.321928095	9.025139562	5.882643049	8.558420713	3.321928095	9.084808388	3.321928095	10.04712391	3.321928095	3.321928095	3.321928095	3.321928095	7.169925001	5.781359714	3.321928095	3.321928095	5.95419631	3.321928095	3.321928095	3.321928095	3.321928095	6.491853096	3.321928095	3.321928095	8.539158811	7.50779464	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
1486_at	10.035074	10.57553925	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.087462841	3.321928095	11.43879185	3.321928095	3.321928095	3.321928095	3.321928095	8.348728154	3.321928095	3.321928095	9.588714636	9.821773982	9.717676423	7.108524457	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	11.57931594	9.971543554	12.34207467	3.321928095	3.321928095	7.965784285	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.828136484	10.00842862	3.321928095	3.321928095	11.25738784	6.50779464	3.321928095	11.48331195	11.49385545	11.52356196	11.48784003	9.77148947	10.215533	3.321928095	3.321928095	3.321928095	3.321928095
1491_at	5.364572432	3.321928095	3.321928095	4.459431619	6.475733431	3.321928095	3.321928095	5.044394119	3.321928095	3.321928095	7.459431619	6.266786541	7.426264755	3.321928095	3.321928095	3.321928095	3.321928095	6.169925001	5.64385619	3.321928095	8.618385502	5.087462841	6.169925001	3.321928095	3.807354922	3.321928095	3.321928095	6.266786541	8.682994584	7.577428828	9.049848549	8	5.459431619	9.654636029	5	3.321928095	7.199672345	8.991521846	4.700439718	6.64385619	9.477758266	6.14974712	3.321928095	6.266786541	9.651051691	10.14720492	5.357552005	3.321928095	8.330916878	10.64205169	7.607330314	7.622051819	11.39874369	8.50779464	4.95419631	11.02097994	10.66711154	10.51274046	6.768184325	8.829722735	11.41679753	9.726218159	11.78422586	13.08115052	7.076815597	11.27029533	10.39339046	10.49485558	10.6411486	7.857980995	8.285402219	10.97513146
1495_at	5.984133595	6.426264755	3.321928095	3.321928095	3.321928095	3.321928095	3.906890596	6.285402219	3.321928095	3.321928095	3.321928095	3.584962501	3.321928095	9.868822555	3.321928095	3.321928095	3.321928095	3.321928095	7.199672345	6.714245518	6.820178962	7.417852515	3.321928095	3.321928095	3.321928095	3.906890596	5.209453366	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.531381461	3.321928095	3.321928095	6.266786541	3.321928095	3.321928095	3.321928095	3.321928095	7.199672345	8.693486957	6.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.930737338	9.457380879	6.584962501	3.321928095	7.442943496	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.988684687	3.321928095	3.321928095	9.828136484	10.54012804	8.876516947	3.321928095	3.321928095	5.044394119	3.321928095
1467_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.781359714	3.321928095	5.832890014	3.321928095	3.321928095	3.321928095	3.321928095	5.523561956	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.383704292	7.64385619	10.33203655	5.832890014	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.807354922	3.321928095	7.924812504	6.303780748	3.321928095	3.321928095	3.321928095	3.321928095	6.06608919	9.674192268	3.321928095	5.321928095	5.882643049	3.321928095	3.321928095	3.321928095	3.321928095	6.930737338	3.321928095	3.321928095	8.758223215	8.820178962	5.491853096	3.321928095	8	4.392317423	4.64385619	3.321928095	8.430452552	4.392317423	3.321928095	3.321928095
1454_at	9.381326639	3.321928095	9.167418146	3.321928095	9.54689446	3.321928095	8.700439718	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.505811554	7.294620749	3.321928095	3.321928095	5.95419631	3.321928095	3.321928095	7.189824559	8.422064766	8.751544059	8.900866808	4.392317423	9.257387843	8.741466986	10.05120894	11.13506795	3.321928095	3.321928095	9.202123824	9.415741768	3.321928095	6.022367813	7.523561956	8.317412614	8.294620749	3.321928095	11.07012094	10.64385619	10.72962074	10.4314976	9.859534786	3.321928095	3.321928095	7.592457037	3.321928095	3.321928095	3.321928095	11.69087101	3.321928095	3.321928095	3.321928095	7.022367813	3.321928095	8.751544059	11.91550596	9.584962501	3.321928095	3.321928095	11.37068741	10.77561028	11.12992693	9.805743872	3.321928095	10.96217303	9.136991112	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
1410_at	3.321928095	7.266786541	3.321928095	3.321928095	8.434628228	3.321928095	6.930737338	3.321928095	8.209453366	3.321928095	8.238404739	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.082149041	3.321928095	7.098032083	3.321928095	3.321928095	3.321928095	3.321928095	4.584962501	3.321928095	3.321928095	3.321928095	4.906890596	3.321928095	3.321928095	3.321928095	8.471675214	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.245552706	9.187352073	7.098032083	6.129283017	3.321928095	3.321928095	8.475733431	3.321928095	3.321928095	3.321928095	5.247927513	5.584962501	3.321928095	3.321928095	7.87036472	3.321928095	4.459431619	3.321928095	3.321928095	3.321928095	8.842350343	8.661778098	3.321928095	3.321928095	3.321928095	8.353146825	3.321928095	3.321928095	3.321928095	3.321928095	4.700439718	3.321928095
1404_r_at	3.321928095	5.554588852	3.321928095	3.321928095	3.321928095	3.459431619	3.321928095	6.794415866	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.033423002	3.321928095	3.321928095	3.321928095	7.845490051	3.321928095	3.321928095	4.700439718	4.64385619	6.189824559	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.199672345	7.400879436	5.459431619	6.64385619	3.321928095	3.321928095	5.807354922	5.285402219	6.285402219	3.321928095	10.1959873	3.321928095	5.426264755	9.567956075	9.726218159	3.321928095	6.266786541	3.321928095	3.321928095	7.266786541	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.640244936	3.321928095	5.700439718	3.321928095	3.321928095	8.038918989	3.321928095	4.523561956	7.607330314	3.321928095	3.321928095	3.321928095	3.321928095	3.807354922	3.321928095
1369_s_at	3.321928095	3.321928095	10.06204614	11.0768156	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.90463462	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	12.25473339	9.17990909	3.321928095	12.02963233	3.321928095	11.99612036	3.321928095	3.321928095	13.86689253	3.321928095	3.321928095	12.16867212	10.57364719	10.99576715	12.45352787	3.321928095	3.321928095	11.70951466	9.533329732	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	13.96578428	13.96578428	3.321928095	13.62776185	12.84881852	13.96578428	3.321928095	3.321928095	13.96578428	3.321928095	3.321928095	13.48696069	13.96578428	12.89481776	8.797661526	12.13602985	13.96578428	11.7652861	13.96578428	13.96578428	3.321928095	13.96578428	13.57849063	13.96578428	13.58590145	13.59781979	3.321928095	13.96578428
1374_g_at	9.256208689	8.539158811	3.321928095	3.321928095	11.83486604	3.321928095	12.19936562	10.12541347	3.321928095	3.321928095	10.77396337	3.321928095	9.276124405	11.74315139	3.321928095	3.321928095	11.87766757	9.68474862	7.294620749	10.65284497	8.108524457	3.321928095	11.77272695	3.321928095	3.321928095	3.321928095	10.29232163	10.96578428	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.2227949	3.321928095	3.321928095	8.523561956	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
1385_at	3.321928095	3.584962501	3.321928095	3.321928095	4.906890596	3.321928095	3.321928095	8.139551352	5.781359714	3.321928095	8.21916852	5.523561956	3.321928095	3.321928095	3.321928095	3.321928095	6	4.807354922	7.257387843	3.321928095	4.247927513	7.169925001	3.321928095	3.321928095	3.459431619	3.321928095	5.523561956	3.321928095	6.62935662	3.321928095	3.321928095	7.247927513	5.857980995	3.321928095	5.129283017	7.129283017	5.523561956	3.321928095	3.321928095	3.321928095	6.64385619	3.321928095	8.30833903	5.285402219	7.14974712	10.86031105	7.592457037	6.06608919	5.614709844	3.321928095	3.321928095	6.06608919	3.321928095	3.321928095	3.321928095	8.717676423	4.247927513	3.321928095	7.6794801	5.459431619	3.321928095	3.321928095	3.321928095	6.569855608	10.96072599	7.14974712	3.321928095	5.64385619	11.49235395	9.129283017	7.434628228	3.321928095
1321_s_at	3.321928095	4.807354922	6.714245518	3.321928095	5.247927513	6.614709844	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.257387843	3.321928095	6.129283017	3.321928095	3.321928095	7.599912842	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.426264755	7.22881869	5.357552005	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.569855608	3.321928095	3.321928095	6.129283017	3.321928095	7.820178962	7.515699838	8.257387843	6.247927513	8.06608919	3.321928095	3.321928095	5.129283017	3.321928095	8.400879436	7.348728154	7.247927513	3.321928095	9.632995197	5	6.820178962	7.523561956	5.832890014	6.108524457	7.794415866	9.21916852	11.02097994	3.321928095	6.442943496	11.11113567	8.199672345	10.50183718	8.717676423	3.321928095	10.03754695	9.513727596	3.321928095	5.584962501	3.321928095	7.366322214	9.01402047
1324_at	7.544578117	8.430452552	3.321928095	7.348728154	8.710806434	3.321928095	5.857980995	8.519636253	7.266786541	8.86727874	6.475733431	7.139551352	8.434628228	3.321928095	3.321928095	8.375039431	3.321928095	7	8.836050355	3.321928095	3.321928095	9.586839788	8.108524457	3.321928095	5.727920455	7.894817763	7.73470962	6.375039431	3.321928095	5.672425342	7.14974712	7.169925001	7.459431619	3.321928095	3.321928095	3.321928095	7.614709844	8.894817763	6.129283017	7.189824559	6.06608919	5.95419631	3.321928095	3.584962501	3.321928095	3.321928095	7.592457037	3.321928095	3.321928095	4.64385619	3.906890596	7.266786541	3.321928095	3.321928095	3.321928095	6.882643049	3.321928095	7.022367813	3.321928095	7.523561956	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.189824559	3.321928095	3.321928095	6.686500527	3.321928095
1325_at	11.9521224	13.79431432	11.34872815	11.62707784	11.57080444	13.96578428	13.49297976	13.25547123	11.67419227	12.69827058	13.90604502	10.56414949	11.61240779	13.49197832	10.56605404	10.75988818	6.569855608	11.07280253	12.06911406	11.38046107	9.719388821	11.22219114	11.51175265	11.97190275	6.977279923	4.807354922	8.46760555	7.321928095	3.321928095	8.581200582	3.321928095	7.54689446	5.459431619	6.845490051	4.584962501	7.584962501	5.700439718	6.62935662	7.64385619	6.658211483	4.321928095	5.727920455	6.965784285	5.459431619	8.459431619	5.727920455	6.781359714	7.658211483	8.30833903	9.095397023	5.523561956	3.321928095	8.927777962	9.824958741	8.527477006	7.672425342	9.124121312	7.74819285	9.948367232	8.77478706	8.30833903	10.54012804	10.07948478	8.285402219	7.761551232	8.939579214	9.108524457	8.033423002	7.087462841	7.087462841	6.266786541	3.321928095
1333_f_at	9.735725245	7.554588852	6.64385619	3.321928095	11.84274318	7.108524457	11.05460432	5.129283017	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.40832974	10.89481776	3.321928095	10.71681946	3.321928095	3.321928095	11.39553414	8.13442632	8.290018847	9.656424863	7.499845887	9.994353437	3.321928095	10.97154355	9.100662339	3.321928095	9.011227255	10.1959873	3.321928095	3.321928095	3.321928095	3.321928095	9.243173983	9.17990909	3.321928095	10.05934446	3.321928095	3.321928095	10.24555271	3.321928095	7.06608919	3.321928095	3.321928095	3.321928095	3.321928095	8.214319121	9.17990909	6.50779464	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.8008999	3.321928095	3.321928095	3.321928095	3.321928095	10.63934071	9.469641817	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.167418146
